Line Item Value,Weight (Kilograms),Freight Cost (USD),Processing Time (Days),Shipment Mode_Truck,"Country_Congo, DRC",Country_C̫te d'Ivoire,Country_Mozambique,Country_Uganda,Country_Zambia,Delivery Quarter_1,Delivery Quarter_2,Delivery Quarter_3,Delivery Quarter_4,Vendor_encoded,Delayed
1271.1,1047.0,5869.655000000001,24.0,False,False,False,False,False,False,True,False,False,False,38,0
32.31,1047.0,5869.655000000001,24.0,False,False,False,False,False,False,True,False,False,False,38,0
3822.0,108.0,5869.655000000001,24.0,False,False,True,False,False,False,False,True,False,False,67,0
244296.0,2985.0,20635.3,24.0,False,False,False,False,False,False,False,False,True,False,109,0
239970.0,861.0,12770.05,24.0,False,False,False,False,False,False,True,False,False,False,754,0
255888.01,550.0,8213.59,24.0,False,False,False,False,False,False,True,False,False,False,754,0
8416.0,1047.0,5869.655000000001,24.0,True,False,False,False,False,False,True,False,False,False,38,0
62967.1,1047.0,5869.655000000001,24.0,False,False,False,False,False,False,True,False,False,False,1,0
42.0,1047.0,5869.655000000001,24.0,False,False,False,True,False,False,False,True,False,False,754,0
143980.0,455.0,4113.16,24.0,False,False,False,False,False,True,False,True,False,False,754,1
5039.3,16.0,515.48,24.0,False,False,True,False,False,False,False,True,False,False,754,0
78120.0,255.0,5303.05,24.0,False,False,True,False,False,False,False,True,False,False,754,0
61191.5,194.0,2642.45,24.0,False,False,False,False,True,False,False,True,False,False,754,0
563.0,1047.0,5869.655000000001,24.0,True,False,False,False,False,False,False,True,False,False,715,0
37500.0,1047.0,5869.655000000001,24.0,True,False,False,False,False,False,False,True,False,False,715,0
13000.0,137.0,5260.46,24.0,False,False,False,False,False,False,False,False,True,False,668,0
3889.76,121.0,2789.74,24.0,False,False,False,False,False,False,False,True,False,False,93,0
3720.64,114.0,2879.96,24.0,False,False,False,False,False,False,False,True,False,False,93,0
7199.0,25.0,641.04,24.0,False,False,False,False,False,False,False,False,True,False,754,0
1.0,1047.0,5869.655000000001,24.0,False,False,False,False,False,False,False,False,True,False,754,0
7199.0,25.0,1038.39,24.0,False,False,False,False,False,False,True,False,False,False,754,0
3798.09,1047.0,5869.655000000001,24.0,False,False,False,False,False,False,False,False,True,False,1,0
38.88,1047.0,5869.655000000001,24.0,True,False,False,False,False,False,False,False,True,False,715,0
3166.5,1047.0,5869.655000000001,24.0,True,False,False,False,False,False,False,False,True,False,715,0
6979.5,1047.0,5869.655000000001,24.0,True,False,False,False,False,False,False,False,True,False,715,0
78610.0,257.0,2873.56,24.0,False,False,False,False,False,False,False,False,False,True,754,0
288000.0,3000.0,34902.96,24.0,False,False,False,False,False,True,False,False,True,False,356,0
24917.76,120.0,5921.97,24.0,False,False,False,False,False,False,False,False,True,False,317,0
16190.0,1047.0,5869.655000000001,24.0,True,False,False,False,False,False,False,False,True,False,715,0
332505.0,3508.0,29954.15,24.0,False,False,False,False,False,False,False,False,False,True,109,0
1183.5,2.0,330.0,24.0,False,False,False,False,True,False,False,False,True,False,67,0
10440.0,128.0,2147.61,24.0,False,False,False,False,False,False,False,False,False,True,175,0
45.0,1047.0,5869.655000000001,24.0,False,False,False,False,False,True,False,False,False,True,754,0
160954.0,4913.0,46117.09,24.0,False,False,False,False,False,False,False,False,False,True,70,0
360.6,1047.0,5869.655000000001,24.0,True,False,False,False,False,False,False,False,True,False,715,0
644.8,1047.0,5869.655000000001,24.0,True,False,False,False,False,False,False,False,True,False,715,0
1337.2,1047.0,5869.655000000001,24.0,True,False,False,False,False,False,False,False,True,False,715,0
75.0,1047.0,5869.655000000001,24.0,False,False,False,False,False,False,False,False,True,False,754,0
19500.0,1047.0,5869.655000000001,24.0,False,False,True,False,False,False,True,False,False,False,17,0
80000.0,337.0,3499.18,24.0,False,False,False,True,False,False,True,False,False,False,21,0
71990.0,296.0,2648.82,24.0,False,False,False,True,False,False,False,False,False,True,754,0
65512.0,963.0,25080.52,24.0,False,False,True,False,False,False,False,False,False,True,28,0
297360.0,493.0,1727.2,24.0,False,False,False,False,False,False,False,False,False,True,68,0
395945.0,1624.0,12646.15,24.0,False,False,False,False,False,True,True,False,False,False,754,0
14774.4,1044.0,3854.23,24.0,False,False,False,False,False,False,True,False,False,False,668,0
10800.0,46.0,2946.64,24.0,False,False,False,False,False,False,True,False,False,False,754,0
917.0,2.0,378.0,24.0,False,False,False,False,True,False,False,False,False,True,67,0
80730.0,2535.0,20083.74,24.0,False,False,False,False,False,False,True,False,False,False,70,0
5772.0,1047.0,5869.655000000001,24.0,True,False,False,False,False,False,False,True,False,False,715,0
26848.0,284.0,3261.37,24.0,False,False,False,False,False,False,True,False,False,False,356,0
420720.0,1584.0,22775.45,24.0,False,False,False,False,False,False,True,False,False,False,754,0
490.0,1047.0,5869.655000000001,24.0,False,False,False,False,False,False,True,False,False,False,2,0
33984.0,355.0,4457.29,24.0,False,False,False,False,False,False,True,False,False,False,356,0
15336.0,64.0,1083.36,24.0,False,False,False,False,False,False,True,False,False,False,754,0
2520.0,18.0,2525.73,24.0,False,False,False,False,False,False,False,True,False,False,317,0
3345.0,1047.0,5869.655000000001,24.0,False,False,False,False,False,False,False,True,False,False,668,0
27020.0,88.0,3936.25,24.0,False,False,False,False,False,False,False,True,False,False,754,0
560.0,1047.0,5869.655000000001,24.0,False,False,False,False,False,False,True,False,False,False,67,0
60417.0,362.0,2490.67,24.0,False,False,False,False,False,False,False,True,False,False,347,0
3970.0,1047.0,5869.655000000001,24.0,False,False,False,False,False,False,True,False,False,False,715,0
9371.25,1047.0,5869.655000000001,24.0,False,False,False,False,False,False,True,False,False,False,715,0
15515.92,1047.0,5869.655000000001,24.0,False,False,False,False,False,False,True,False,False,False,715,0
163046.4,1047.0,5869.655000000001,24.0,False,False,False,False,False,False,False,True,False,False,715,0
56800.0,1047.0,5869.655000000001,24.0,False,False,False,False,False,False,False,True,False,False,715,0
23649.6,1047.0,5869.655000000001,24.0,False,False,False,False,False,False,False,True,False,False,715,0
849.6,1047.0,4230.75,24.0,False,False,False,False,False,False,False,True,False,False,715,0
5970.0,1047.0,5869.655000000001,24.0,False,False,False,False,False,False,False,True,False,False,715,0
23091.36,1047.0,5869.655000000001,24.0,False,False,False,False,False,False,False,True,False,False,715,0
4314.6,1047.0,5869.655000000001,24.0,False,False,False,False,False,False,False,True,False,False,715,0
312.6,1047.0,5869.655000000001,24.0,False,False,False,False,False,False,True,False,False,False,715,0
1095.0,1047.0,5869.655000000001,24.0,False,False,False,False,False,False,True,False,False,False,715,0
125.1,1047.0,5869.655000000001,24.0,False,False,False,False,False,False,True,False,False,False,715,0
114.9,1047.0,5869.655000000001,24.0,False,False,False,False,False,False,True,False,False,False,715,0
147.0,1047.0,5869.655000000001,24.0,False,False,False,False,False,False,True,False,False,False,715,0
4559.1,1047.0,5869.655000000001,24.0,False,False,False,False,False,False,False,True,False,False,715,0
44170.0,1047.0,5869.655000000001,24.0,False,False,False,False,False,False,False,True,False,False,715,0
43360.0,1047.0,5869.655000000001,24.0,False,False,False,False,False,False,False,True,False,False,715,0
49532.0,1047.0,5869.655000000001,24.0,False,False,False,False,False,False,False,True,False,False,715,0
7110.0,1047.0,5869.655000000001,24.0,False,False,False,False,False,False,False,True,False,False,715,0
9888.0,1047.0,5869.655000000001,24.0,False,False,False,False,False,False,False,True,False,False,715,0
254.88,1047.0,5869.655000000001,24.0,True,False,False,False,False,False,False,True,False,False,715,0
7000.0,48.0,684.42,24.0,False,False,False,False,False,False,False,False,True,False,56,0
371.1,1047.0,5869.655000000001,24.0,True,False,False,False,False,False,False,True,False,False,715,0
600000.0,2215.0,17974.65,24.0,False,False,False,False,False,False,False,False,True,False,754,1
641753.28,7278.0,61925.7,24.0,False,False,False,False,False,False,False,False,True,False,317,0
12600.0,43.0,2760.11,24.0,False,False,False,False,False,False,False,True,False,False,754,0
109998.08,1047.0,5869.655000000001,24.0,False,False,True,False,False,False,False,False,True,False,20,0
240408.0,3479.0,10048.1,24.0,False,False,False,False,False,False,False,False,True,False,175,0
42588.0,524.0,4453.71,24.0,False,False,False,False,False,False,False,False,True,False,317,0
23142.0,1815.0,9931.49,24.0,False,False,False,False,False,False,False,False,True,False,668,0
39025.0,1047.0,5869.655000000001,24.0,False,False,False,False,False,False,False,False,True,False,668,0
350.0,3.0,597.43,24.0,False,False,False,False,False,False,False,True,False,False,56,0
840.0,1047.0,5869.655000000001,24.0,False,False,False,False,False,False,False,False,True,False,67,0
7041.6,1047.0,5869.655000000001,24.0,True,False,False,False,False,False,False,False,False,True,715,0
678.8,1047.0,5869.655000000001,24.0,True,False,False,False,False,False,False,False,False,True,715,0
3136.0,1047.0,5869.655000000001,24.0,True,False,False,False,False,False,False,False,False,True,715,0
328.2,1047.0,5869.655000000001,24.0,True,False,False,False,False,False,False,False,False,True,715,0
2298.0,1047.0,5869.655000000001,24.0,True,False,False,False,False,False,False,False,False,True,715,0
7440.0,1047.0,5869.655000000001,24.0,True,False,False,False,False,False,False,False,True,False,715,0
1375.0,15.0,633.73,24.0,False,False,True,False,False,False,False,True,False,False,1,0
55880.0,1172.0,5595.44,24.0,False,False,False,False,True,False,False,False,False,True,668,0
32688.0,54.0,13981.96,24.0,False,False,False,False,False,False,True,False,False,False,23,0
42000.0,600.0,5714.31,24.0,False,False,False,False,False,False,True,False,False,False,12,0
20000.0,173.0,17928.53,24.0,False,False,False,False,False,False,True,False,False,False,356,1
200000.0,857354.0,5157.65,24.0,False,False,False,False,False,True,False,False,False,True,21,0
8000.0,134.0,963.73,24.0,False,False,False,False,False,True,True,False,False,False,98,0
17375.0,78.0,4702.79,24.0,False,False,False,False,False,False,False,True,False,False,356,0
120000.0,512.0,3906.29,24.0,False,False,False,False,False,False,False,True,False,False,21,1
41475.0,1047.0,5869.655000000001,24.0,False,False,False,False,False,False,False,False,False,True,668,0
82190.0,226.0,2923.46,24.0,False,False,False,False,False,False,False,False,True,False,347,0
3.0,1047.0,5869.655000000001,24.0,False,False,False,False,False,False,False,False,True,False,754,0
6548.04,1047.0,5869.655000000001,24.0,False,False,True,False,False,False,False,False,True,False,67,0
200000.0,3338.0,28466.06,24.0,False,False,False,False,False,False,False,False,False,True,98,0
200000.0,3112.0,22856.02,24.0,False,False,False,False,False,False,False,False,False,True,98,0
4.42,1047.0,5869.655000000001,24.0,False,False,False,False,False,False,False,False,True,False,754,0
6750.0,68.0,1711.86,24.0,False,False,True,False,False,False,False,False,False,True,109,0
15408.0,1047.0,5869.655000000001,24.0,False,False,False,False,False,False,True,False,False,False,38,0
4792.0,1047.0,5869.655000000001,24.0,False,False,False,False,False,False,True,False,False,False,38,0
78400.0,1047.0,5869.655000000001,24.0,False,False,False,False,False,False,True,False,False,False,356,0
271488.0,4124.0,10500.0,24.0,False,False,False,False,False,False,False,True,False,False,175,0
164400.0,513.0,5866.31,24.0,False,False,False,False,False,False,True,False,False,False,347,1
1400.0,1047.0,5869.655000000001,24.0,False,False,False,False,False,False,True,False,False,False,668,0
2318.0,1047.0,5869.655000000001,24.0,False,False,False,False,False,False,True,False,False,False,38,0
13960.0,1047.0,5869.655000000001,24.0,False,False,False,False,False,False,True,False,False,False,38,0
2049.0,1047.0,5869.655000000001,24.0,False,False,False,False,False,False,True,False,False,False,38,0
1850.4,31.0,910.86,24.0,False,False,False,False,False,False,False,True,False,False,347,0
21720.0,1047.0,5869.655000000001,24.0,True,False,False,False,False,False,True,False,False,False,38,0
309557.0,979.0,8690.26,24.0,False,False,False,False,False,True,False,True,False,False,754,0
36176.0,522.0,6924.83,24.0,False,False,True,False,False,False,False,True,False,False,28,1
100800.0,1080.0,15987.05,24.0,False,False,False,False,False,False,False,False,True,False,356,0
78120.0,256.0,4014.57,24.0,False,False,True,False,False,False,False,False,True,False,754,0
33984.0,362.0,4717.51,24.0,False,False,False,False,False,False,False,False,True,False,356,0
2.0,1047.0,5869.655000000001,24.0,False,False,False,False,False,False,False,True,False,False,754,0
39500.0,1047.0,5869.655000000001,24.0,False,False,False,False,False,False,False,True,False,False,754,0
1.42,1047.0,5869.655000000001,24.0,False,False,False,False,False,False,False,True,False,False,754,0
6410.0,1047.0,5869.655000000001,24.0,True,False,False,False,False,False,False,True,False,False,715,0
3162.0,1047.0,5869.655000000001,24.0,False,False,False,False,False,False,False,False,True,False,668,0
77108.0,1000.0,7526.06,24.0,False,False,False,False,False,False,False,False,True,False,175,0
71040.0,920.0,7265.05,24.0,False,False,False,False,False,False,False,False,True,False,175,0
124944.0,385.0,4393.32,24.0,False,False,False,False,False,False,False,False,True,False,347,0
65760.0,208.0,3449.4,24.0,False,False,False,False,False,False,False,False,True,False,347,0
2550.0,1047.0,5869.655000000001,24.0,False,False,False,False,False,False,False,True,False,False,12,0
113664.0,1360.0,5412.14,24.0,False,False,False,False,False,False,False,False,False,True,175,0
6997.8,242.0,5881.57,24.0,False,False,False,False,False,False,False,False,True,False,668,0
18648.0,185.0,5551.97,24.0,False,False,False,False,False,False,False,False,True,False,668,0
2800.0,81.0,2035.66,24.0,False,False,False,False,False,False,False,False,True,False,67,0
103219.2,1047.0,5869.655000000001,24.0,False,False,False,False,False,False,False,False,True,False,317,0
52.96,1047.0,5869.655000000001,24.0,True,False,False,False,False,False,False,False,True,False,715,0
144130.0,470.0,3684.28,24.0,False,False,False,False,False,False,False,False,True,False,754,0
9536.0,1047.0,5869.655000000001,24.0,True,False,False,False,False,False,False,True,False,False,715,0
188800.0,1989.0,19569.48,24.0,False,False,False,False,False,True,False,False,False,True,356,0
61470.99,1047.0,5869.655000000001,24.0,False,False,False,False,False,False,False,False,False,True,67,0
215970.0,1047.0,5869.655000000001,24.0,False,False,False,False,False,True,False,False,True,False,754,0
